node_id,lon,lat
1766,11.5584516,48.1314703
1767,11.5581181,48.1329594
1768,11.5580515,48.1328198
1769,11.5581047,48.1326646
1770,11.5583302,48.1325295
1771,11.5583927,48.1331085
1772,11.5819742,48.1349229
1773,11.5653678,48.1335790
1774,11.5752198,48.1352869
1775,11.5832377,48.1346153
1776,11.5833115,48.1347018
1777,11.5834016,48.1347345
1778,11.5834567,48.1349266
1779,11.5664931,48.1480323
1780,11.5677214,48.1501545
1781,11.5675944,48.1501923
1782,11.5682397,48.1500031
1783,11.5687554,48.1498567
1784,11.5685394,48.1499184
1785,11.5735721,48.1434527
1786,11.5759107,48.1429535
1787,11.5706818,48.1470343
1788,11.5712612,48.1479233
1789,11.5694435,48.1498272
1790,11.5704260,48.1493871
1791,11.5708299,48.1492737
1792,11.5713237,48.1504275
1793,11.5732752,48.1510312
1794,11.5637388,48.1457151
1795,11.5640055,48.1458183
1796,11.5637824,48.1457935
1797,11.5640953,48.1463615
1798,11.5643161,48.1465973
1799,11.5663199,48.1449712
1800,11.5666032,48.1454126
1801,11.5666447,48.1454769
1802,11.5669072,48.1458845
1803,11.5670103,48.1460447
1804,11.5672326,48.1463898
1805,11.5675285,48.1468492
1806,11.5736386,48.1434292
1807,11.5610301,48.1393430
1808,11.5624738,48.1393465
1809,11.5688056,48.1219784
1810,11.5670477,48.1407683
1811,11.5714344,48.1481890
1812,11.5726465,48.1500583
1813,11.5697464,48.1407777
1814,11.5882028,48.1378742
1815,11.5978922,48.1356748
1816,11.5991028,48.1355673
1817,11.5952830,48.1486855
1818,11.5827526,48.1338748
1819,11.5887265,48.1430317
1820,11.5836778,48.1264925
1821,11.5833832,48.1264471
1822,11.5847174,48.1260086
1823,11.5819303,48.1250919
1824,11.5846682,48.1261793
1825,11.5842734,48.1254172
1826,11.5835055,48.1243944
1827,11.5819508,48.1249361
1828,11.5675491,48.1502053
1829,11.5694962,48.1509303
1830,11.5940035,48.1285965
1831,11.5975974,48.1323107
1832,11.5990887,48.1355021
1833,11.5964415,48.1360391
1834,11.5963543,48.1358725
1835,11.5776833,48.1455003
1836,11.5786582,48.1453064
1837,11.5788645,48.1453184
1838,11.5776153,48.1456275
1839,11.5681269,48.1544050
1840,11.5683122,48.1548233
1841,11.5682576,48.1546289
1842,11.5822249,48.1197312
1843,11.5820548,48.1213405
1844,11.5824436,48.1219968
1845,11.5634003,48.1451861
1846,11.5497378,48.1375515
1847,11.5804140,48.1214884
1848,11.5828828,48.1245143
1849,11.5855947,48.1258760
1850,11.5863502,48.1259392
1851,11.5853661,48.1275119
1852,11.5864826,48.1288331
1853,11.5868002,48.1287123
1854,11.5698272,48.1211224
1855,11.5636197,48.1455203
1856,11.5808785,48.1245901
1857,11.5801179,48.1253141
1858,11.5836474,48.1266040
1859,11.5681912,48.1525606
1860,11.5683799,48.1528395
1861,11.5685374,48.1530784
1862,11.5679881,48.1533687
1863,11.5681818,48.1533112
1864,11.5650091,48.1222199
1865,11.5668542,48.1258689
1866,11.5669117,48.1260606
1867,11.5661375,48.1267156
1868,11.5666670,48.1272484
1869,11.5672535,48.1281844
1870,11.5680929,48.1288939
1871,11.5678225,48.1282798
1872,11.5648208,48.1378850
1873,11.5653384,48.1378483
1874,11.5676181,48.1229842
1875,11.5642070,48.1214108
1876,11.5598879,48.1438941
1877,11.5611530,48.1446383
1878,11.5772607,48.1365454
1879,11.5774487,48.1364425
1880,11.5785697,48.1370568
1881,11.5662023,48.1232769
1882,11.5660297,48.1231706
1883,11.5657764,48.1229848
1884,11.5650911,48.1226707
1885,11.5650837,48.1228183
1886,11.5782716,48.1522896
1887,11.5860034,48.1257670
1888,11.6004568,48.1341171
1889,11.5761724,48.1550193
1890,11.6005447,48.1357178
1891,11.5990336,48.1357040
1892,11.5980528,48.1364997
1893,11.5658243,48.1513326
1894,11.5749441,48.1352999
1895,11.5749022,48.1431433
1896,11.5753982,48.1445267
1897,11.5756003,48.1459196
1898,11.5672270,48.1478252
1899,11.5669589,48.1323410
1900,11.5670412,48.1323276
1901,11.5752731,48.1322449
1902,11.5705644,48.1414358
1903,11.5712443,48.1417580
1904,11.5719860,48.1418690
1905,11.5710432,48.1422282
1906,11.5706103,48.1420871
1907,11.5727448,48.1427709
1908,11.5730588,48.1422039
1909,11.5733017,48.1431534
1910,11.5724367,48.1426771
1911,11.5718517,48.1404169
1912,11.5730970,48.1355951
1913,11.5726188,48.1353716
1914,11.5726886,48.1354000
1915,11.5789383,48.1219444
1916,11.5677129,48.1351165
1917,11.5669197,48.1358492
1918,11.5609968,48.1403671
1919,11.5610435,48.1408495
1920,11.5639442,48.1384023
1921,11.5678230,48.1353228
1922,11.5643007,48.1393404
1923,11.5809614,48.1243281
1924,11.5812639,48.1244212
1925,11.5813366,48.1241770
1926,11.5815249,48.1237063
1927,11.5820307,48.1230332
1928,11.5810237,48.1242466
1929,11.5805952,48.1246360
1930,11.5809535,48.1241943
1931,11.5811099,48.1244270
1932,11.5821408,48.1230379
1933,11.5802297,48.1250144
1934,11.5809008,48.1242903
1935,11.5817666,48.1233855
1936,11.5563523,48.1423054
1937,11.5564775,48.1425277
1938,11.5586351,48.1389876
1939,11.5759681,48.1478303
1940,11.5686743,48.1498794
1941,11.5577827,48.1259715
1942,11.5578660,48.1260336
1943,11.5584176,48.1265744
1944,11.5591677,48.1414312
1945,11.5605328,48.1412856
1946,11.5604586,48.1411229
1947,11.5605603,48.1412172
1948,11.5605436,48.1411933
1949,11.5745000,48.1482430
1950,11.5732801,48.1462067
1951,11.5547276,48.1423527
1952,11.5778705,48.1430953
1953,11.5713301,48.1491333
1954,11.6006313,48.1406025
1955,11.5790598,48.1457586
1956,11.5645168,48.1468979
1957,11.5936828,48.1420027
1958,11.5776959,48.1429595
1959,11.5878202,48.1432116
1960,11.5763626,48.1477122
1961,11.5617151,48.1425033
1962,11.5754887,48.1454057
1963,11.5662011,48.1481146
1964,11.5709776,48.1467733
1965,11.5893111,48.1429026
1966,11.5540608,48.1425278
1967,11.5528855,48.1427398
1968,11.5504390,48.1432860
1969,11.5653095,48.1457741
1970,11.5564988,48.1457058
1971,11.5531031,48.1449983
1972,11.5530565,48.1449357
1973,11.5550306,48.1443812
1974,11.5554074,48.1441787
1975,11.5521887,48.1428538
1976,11.5502234,48.1389953
1977,11.5642517,48.1426711
1978,11.5650906,48.1424310
1979,11.5506924,48.1442240
1980,11.5504961,48.1434467
1981,11.5761781,48.1412054
1982,11.5788997,48.1453957
1983,11.5806704,48.1256857
1984,11.5591418,48.1475092
1985,11.5584692,48.1502578
1986,11.5580572,48.1510091
1987,11.5589699,48.1468330
1988,11.5577106,48.1508304
1989,11.5580015,48.1502464
1990,11.5586308,48.1476022
1991,11.5557955,48.1481766
1992,11.5556434,48.1479802
1993,11.5584393,48.1465258
1994,11.5495569,48.1375536
1995,11.5499064,48.1375505
1996,11.5891186,48.1372791
1997,11.5573993,48.1391034
1998,11.5510278,48.1390782
1999,11.5559541,48.1390988
2000,11.5496112,48.1387913
2001,11.5672766,48.1230636
2002,11.5617748,48.1250276
2003,11.5586417,48.1391121
2004,11.5516576,48.1389760
2005,11.5726245,48.1451524
2006,11.5590116,48.1476746
2007,11.5587850,48.1477066
2008,11.5587149,48.1474464
2009,11.5752964,48.1194293
2010,11.5753947,48.1195614
2011,11.5725057,48.1207154
2012,11.5714982,48.1211384
2013,11.5737364,48.1200619
2014,11.5692111,48.1216852
2015,11.5713325,48.1210386
2016,11.5724267,48.1205986
2017,11.5630630,48.1415279
2018,11.5503752,48.1431584
2019,11.5549605,48.1442641
2020,11.5559629,48.1441370
2021,11.5731158,48.1402386
2022,11.5885094,48.1398418
2023,11.5882533,48.1394522
2024,11.5882201,48.1287617
2025,11.5808285,48.1502103
2026,11.5812327,48.1511026
2027,11.5492164,48.1446474
2028,11.5584428,48.1301521
2029,11.5584493,48.1299855
2030,11.5821828,48.1521857
2031,11.5820360,48.1525337
2032,11.5823677,48.1524715
2033,11.5822341,48.1525353
2034,11.5820952,48.1525435
2035,11.5741992,48.1483280
2036,11.5665652,48.1401066
2037,11.5880227,48.1402540
2038,11.5880654,48.1402122
2039,11.5880506,48.1401830
2040,11.5866249,48.1402444
2041,11.5869942,48.1397691
2042,11.5669273,48.1275221
2043,11.5667477,48.1273312
2044,11.5662330,48.1308285
2045,11.5699764,48.1507970
2046,11.5652324,48.1434621
2047,11.5711464,48.1524721
2048,11.5706206,48.1517749
2049,11.5725514,48.1547618
2050,11.5679372,48.1476271
2051,11.5720787,48.1540723
2052,11.5666830,48.1453899
2053,11.5701289,48.1507610
2054,11.5707824,48.1517303
2055,11.5712376,48.1524487
2056,11.5654124,48.1434054
2057,11.5722546,48.1540206
2058,11.5727046,48.1547158
2059,11.5750522,48.1488715
2060,11.5739643,48.1277597
2061,11.5752203,48.1281751
2062,11.5869919,48.1357954
2063,11.5793051,48.1361953
2064,11.5566788,48.1420789
2065,11.5566619,48.1419606
2066,11.5717383,48.1532295
2067,11.5710664,48.1524926
2068,11.5693512,48.1496887
2069,11.5665083,48.1454396
2070,11.5680967,48.1475801
2071,11.5715728,48.1529782
2072,11.5719063,48.1534986
2073,11.5774173,48.1487321
2074,11.5769893,48.1480741
2075,11.5696590,48.1445497
2076,11.5754566,48.1551336
2077,11.5752536,48.1551804
2078,11.5753930,48.1543252
2079,11.5806505,48.1448697
2080,11.5807011,48.1449834
2081,11.5808349,48.1448314
2082,11.5809136,48.1449410
2083,11.5584695,48.1466244
2084,11.5579549,48.1456912
2085,11.5567853,48.1435275
2086,11.5569805,48.1438606
2087,11.5595305,48.1452165
2088,11.5598010,48.1442211
2089,11.5594493,48.1474319
2090,11.5585014,48.1467564
2091,11.6000520,48.1406525
2092,11.6014311,48.1405412
2093,11.5985033,48.1408974
2094,11.6014408,48.1403433
2095,11.5540357,48.1423677
2096,11.5526643,48.1427536
2097,11.5504053,48.1432185
2098,11.5503894,48.1431865
2099,11.5540043,48.1424178
2100,11.5540183,48.1424450
2101,11.5509183,48.1431214
2102,11.5947898,48.1425737
2103,11.5858943,48.1434788
2104,11.5987739,48.1410166
2105,11.5885107,48.1422877
2106,11.5950224,48.1433232
2107,11.5971598,48.1418206
2108,11.5973793,48.1413665
2109,11.5827441,48.1444576
2110,11.5746585,48.1456723
2111,11.5823774,48.1445778
2112,11.5749448,48.1455169
2113,11.5743102,48.1447585
2114,11.5744035,48.1456371
2115,11.5731902,48.1459198
2116,11.5740357,48.1458164
2117,11.5746869,48.1452914
2118,11.5763633,48.1458128
2119,11.5773559,48.1457196
2120,11.5749895,48.1456278
2121,11.5745440,48.1456930
2122,11.5830636,48.1445059
2123,11.5528299,48.1426281
2124,11.5528430,48.1426514
2125,11.5528573,48.1426812
2126,11.5589781,48.1466055
2127,11.5590985,48.1467344
2128,11.5585752,48.1466383
2129,11.5587060,48.1466072
2130,11.5588741,48.1466143
2131,11.5585487,48.1464144
2132,11.5590518,48.1465808
2133,11.5591151,48.1465476
2134,11.5586365,48.1466156
2135,11.5585363,48.1466671
2136,11.5587621,48.1466041
2137,11.5588345,48.1466096
2138,11.5753110,48.1554012
2139,11.5808635,48.1496233
2140,11.5492488,48.1388844
2141,11.5854259,48.1284587
2142,11.5851878,48.1282969
2143,11.5876352,48.1312334
2144,11.5982925,48.1346537
2145,11.6015231,48.1332541
2146,11.6002259,48.1322913
2147,11.5994684,48.1309293
2148,11.5976164,48.1319031
2149,11.5997817,48.1323517
2150,11.5996332,48.1309953
2151,11.6017643,48.1336466
2152,11.6011093,48.1318335
2153,11.5971579,48.1341516
2154,11.5994344,48.1323611
2155,11.5977147,48.1341078
2156,11.6011993,48.1319073
2157,11.6000136,48.1309001
2158,11.5846528,48.1323660
2159,11.5822092,48.1345683
2160,11.5897578,48.1309823
2161,11.5913964,48.1302024
2162,11.5929051,48.1293512
2163,11.5831179,48.1354911
2164,11.5963503,48.1311532
2165,11.5927622,48.1292911
2166,11.5858021,48.1318716
2167,11.5892274,48.1317239
2168,11.5842626,48.1318408
2169,11.5961357,48.1311712
2170,11.5828264,48.1340380
2171,11.5941033,48.1410064
2172,11.5962061,48.1480665
2173,11.5898530,48.1375495
2174,11.5927044,48.1390941
2175,11.5856719,48.1329869
2176,11.5852486,48.1341440
2177,11.5944118,48.1465206
2178,11.5955524,48.1482901
2179,11.5850404,48.1340157
2180,11.5945281,48.1464943
2181,11.5890050,48.1370321
2182,11.6017653,48.1420539
2183,11.5569531,48.1434869
2184,11.5588022,48.1478814
2185,11.5582613,48.1505634
2186,11.5582729,48.1498164
2187,11.5587381,48.1502147
2188,11.5580904,48.1503398
2189,11.5629771,48.1465524
2190,11.5578891,48.1509302
2191,11.5577216,48.1509597
2192,11.5583340,48.1503725
2193,11.5567084,48.1436906
2194,11.5578583,48.1509155
2195,11.5615431,48.1469823
2196,11.5577643,48.1456353
2197,11.5567888,48.1437963
2198,11.5588613,48.1475625
2199,11.5571519,48.1438062
2200,11.5579432,48.1506423
2201,11.5575588,48.1478078
2202,11.5573304,48.1503625
2203,11.5614165,48.1467744
2204,11.5573669,48.1502630
2205,11.5592823,48.1488972
2206,11.5575040,48.1502068
2207,11.5559507,48.1421170
2208,11.5572995,48.1504596
2209,11.5578554,48.1507934
2210,11.5583776,48.1501376
2211,11.5590176,48.1473822
2212,11.5638660,48.1459190
2213,11.5581631,48.1501433
2214,11.5573984,48.1502367
2215,11.5563695,48.1491384
2216,11.5590401,48.1501339
2217,11.5580585,48.1508802
2218,11.5578844,48.1510513
2219,11.5559326,48.1420145
2220,11.5819181,48.1523665
2221,11.5820578,48.1521880
2222,11.5795009,48.1467106
2223,11.5806022,48.1490647
2224,11.5796018,48.1469258
2225,11.5805219,48.1488930
2226,11.6015493,48.1356705
2227,11.5991772,48.1355662
2228,11.5990291,48.1355688
2229,11.5960034,48.1359643
2230,11.5963880,48.1359368
2231,11.5978879,48.1357848
2232,11.5880262,48.1374461
2233,11.5841972,48.1370876
2234,11.5846750,48.1384051
2235,11.5846254,48.1393765
2236,11.5844995,48.1384367
2237,11.5847259,48.1394143
2238,11.5821216,48.1520693
2239,11.5581576,48.1432747
2240,11.5702493,48.1363861
2241,11.5709364,48.1369581
2242,11.5600611,48.1378755
2243,11.5575745,48.1303037
2244,11.5964978,48.1287079
2245,11.5912561,48.1320430
2246,11.5861543,48.1317581
2247,11.5679257,48.1543270
2248,11.5550719,48.1279650
2249,11.5569743,48.1288633
2250,11.5602180,48.1288697
2251,11.5584115,48.1280386
2252,11.5706653,48.1323929
2253,11.5668824,48.1365627
2254,11.5703202,48.1316943
2255,11.5690724,48.1361502
2256,11.5612654,48.1413953
2257,11.5603842,48.1421246
2258,11.5611847,48.1414000
2259,11.5613364,48.1413728
2260,11.5611455,48.1413990
2261,11.5722897,48.1268011
2262,11.5587986,48.1291016
2263,11.5932147,48.1363908
2264,11.5982070,48.1345302
2265,11.5980914,48.1357246
2266,11.6001528,48.1356999
2267,11.5981095,48.1355941
2268,11.5630010,48.1305961
2269,11.5624752,48.1311997
2270,11.5679070,48.1322374
2271,11.5674515,48.1317536
2272,11.5622819,48.1296090
2273,11.5624782,48.1305744
2274,11.5625056,48.1308576
2275,11.5626096,48.1304168
2276,11.5625281,48.1310447
2277,11.5657423,48.1339080
2278,11.5557978,48.1327189
2279,11.5501676,48.1362649
2280,11.5555636,48.1345493
2281,11.5555640,48.1349158
2282,11.5480537,48.1384237
2283,11.5489660,48.1390266
2284,11.5498469,48.1390008
2285,11.5498460,48.1389520
2286,11.5500034,48.1389985
2287,11.5497514,48.1390026
2288,11.5498451,48.1388993
2289,11.5498126,48.1376740
2290,11.5498467,48.1389893
2291,11.5498462,48.1389624
2292,11.5579865,48.1392893
2293,11.5607452,48.1394097
2294,11.5563180,48.1419785
2295,11.5608341,48.1395141
2296,11.5586439,48.1391850
2297,11.5575159,48.1391636
2298,11.5603261,48.1393551
2299,11.5602105,48.1392246
2300,11.5577279,48.1392568
2301,11.5563499,48.1420988
2302,11.5609228,48.1394370
2303,11.5560729,48.1391438
2304,11.5596269,48.1392055
2305,11.5588057,48.1393224
2306,11.5599021,48.1393475
2307,11.5586465,48.1393258
2308,11.5612992,48.1408920
2309,11.5573976,48.1392307
2310,11.5675781,48.1348359
2311,11.5684389,48.1363248
2312,11.5683570,48.1362636
2313,11.5935220,48.1321926
2314,11.5960729,48.1334659
2315,11.5935515,48.1323497
2316,11.5853824,48.1353793
2317,11.5846646,48.1353112
2318,11.5861125,48.1353515
2319,11.5864664,48.1350892
2320,11.5860137,48.1353357
2321,11.5847089,48.1354101
2322,11.5861244,48.1352903
2323,11.5851346,48.1353855
2324,11.5624957,48.1406457
2325,11.5654329,48.1397356
2326,11.5613137,48.1410561
2327,11.5636385,48.1339721
2328,11.5635271,48.1342722
2329,11.5663580,48.1378959
2330,11.5659309,48.1366624
2331,11.5653610,48.1366762
2332,11.5659459,48.1366026
2333,11.5600400,48.1509904
2334,11.5821637,48.1525427
2335,11.5819847,48.1522156
2336,11.5676724,48.1350400
2337,11.5673128,48.1350557
2338,11.5863871,48.1303412
2339,11.5871151,48.1287714
2340,11.5871643,48.1290905
2341,11.5607861,48.1410489
2342,11.5562144,48.1420518
2343,11.5886197,48.1374004
2344,11.5886994,48.1373969
2345,11.5886578,48.1375149
2346,11.5890647,48.1367483
2347,11.5889294,48.1365719
2348,11.5878631,48.1386363
2349,11.5780856,48.1372408
2350,11.5773848,48.1367523
2351,11.5763559,48.1318146
2352,11.5760462,48.1331843
2353,11.5798019,48.1251151
2354,11.5762641,48.1334878
2355,11.5611401,48.1413700
2356,11.5615912,48.1400871
2357,11.5582748,48.1421860
2358,11.5580880,48.1418008
2359,11.5588309,48.1416697
2360,11.5760533,48.1336580
2361,11.5794661,48.1338154
2362,11.5783277,48.1366413
2363,11.5799589,48.1287114
2364,11.5652018,48.1225326
2365,11.5656817,48.1229020
2366,11.5651302,48.1226131
2367,11.5655358,48.1227547
2368,11.5640514,48.1438061
2369,11.5639213,48.1427686
2370,11.5626701,48.1224905
2371,11.5757345,48.1531624
2372,11.5531360,48.1340481
2373,11.5498287,48.1360518
2374,11.5485047,48.1376580
2375,11.5495273,48.1367877
2376,11.5497623,48.1370046
2377,11.5496123,48.1366547
2378,11.5494227,48.1366236
2379,11.5535116,48.1335950
2380,11.5748103,48.1342655
2381,11.5575263,48.1304440
2382,11.5712712,48.1373397
2383,11.5995682,48.1306971
2384,11.5584169,48.1464804
2385,11.5564154,48.1421526
2386,11.5563125,48.1422380
2387,11.5565192,48.1420856
2388,11.5647110,48.1240998
2389,11.5652575,48.1239229
2390,11.5638283,48.1244750
2391,11.5644774,48.1216623
2392,11.5646424,48.1241221
2393,11.5651140,48.1229025
2394,11.5690533,48.1218327
2395,11.5704078,48.1205153
2396,11.5728736,48.1194721
2397,11.5713599,48.1192019
2398,11.5711045,48.1201775
2399,11.5639795,48.1276850
2400,11.5633497,48.1286365
2401,11.5635336,48.1289492
2402,11.5489160,48.1383596
2403,11.5533049,48.1351901
2404,11.5535677,48.1351785
2405,11.5658581,48.1251431
2406,11.5662217,48.1254365
2407,11.5656961,48.1248434
2408,11.5663984,48.1255543
2409,11.5643680,48.1513229
2410,11.5630612,48.1440955
2411,11.5624412,48.1442744
2412,11.5773021,48.1194146
2413,11.5763260,48.1207403
2414,11.5586465,48.1291022
2415,11.5530890,48.1375191
2416,11.5532265,48.1366186
2417,11.5680895,48.1293417
2418,11.5699086,48.1298513
2419,11.5699373,48.1263479
2420,11.5681688,48.1289446
2421,11.5705195,48.1283097
2422,11.5698486,48.1262880
2423,11.5679204,48.1315841
2424,11.5704402,48.1283114
2425,11.5689632,48.1309297
2426,11.5697185,48.1285356
2427,11.5692732,48.1279138
2428,11.5706097,48.1283368
2429,11.5680795,48.1250611
2430,11.5798974,48.1339532
2431,11.5801160,48.1214178
2432,11.5532542,48.1374270
2433,11.5498102,48.1367441
2434,11.5493117,48.1361078
2435,11.5882225,48.1252896
2436,11.5874168,48.1255306
2437,11.5831466,48.1266859
2438,11.5818525,48.1272993
2439,11.5826195,48.1268935
2440,11.5811236,48.1277473
2441,11.5753948,48.1282614
2442,11.5759977,48.1283197
2443,11.5731377,48.1301550
2444,11.5658465,48.1400504
2445,11.5650252,48.1390098
2446,11.5613789,48.1410004
2447,11.5563645,48.1421882
2448,11.5614772,48.1421797
2449,11.5594403,48.1427471
2450,11.5602124,48.1426740
2451,11.5602750,48.1424483
2452,11.5605467,48.1423876
2453,11.5816089,48.1238195
2454,11.5815435,48.1247270
2455,11.5782138,48.1301433
2456,11.5710111,48.1347640
2457,11.5709555,48.1347250
2458,11.5764186,48.1204198
2459,11.5613116,48.1412070
2460,11.5612245,48.1411060
2461,11.5754612,48.1283023
2462,11.5671599,48.1409251
2463,11.5670574,48.1407938
2464,11.5666104,48.1405794
2465,11.5858460,48.1214972
2466,11.5902378,48.1227467
2467,11.5796282,48.1346895
2468,11.5804424,48.1349752
2469,11.5794686,48.1345328
2470,11.5779447,48.1344440
2471,11.5795768,48.1338861
2472,11.5806517,48.1349804
2473,11.5893642,48.1378102
2474,11.5805095,48.1347020
2475,11.5629998,48.1363315
2476,11.5735724,48.1398517
2477,11.5729157,48.1399818
2478,11.5716063,48.1403981
2479,11.5713808,48.1404932
2480,11.5716780,48.1405012
2481,11.5646432,48.1369799
2482,11.5632837,48.1373961
2483,11.5722327,48.1445517
2484,11.5720827,48.1418978
2485,11.5725256,48.1420273
2486,11.5874333,48.1531310
2487,11.5715280,48.1466175
2488,11.5652701,48.1366832
2489,11.5666323,48.1336660
2490,11.5645234,48.1363246
2491,11.5693216,48.1410321
2492,11.5678560,48.1404337
2493,11.5657916,48.1343124
2494,11.5668365,48.1333257
2495,11.5651303,48.1325938
2496,11.5672609,48.1325790
2497,11.5665642,48.1333244
2498,11.5647166,48.1373388
2499,11.5668921,48.1335196
2500,11.5673300,48.1336087
2501,11.5693720,48.1409712
2502,11.5688404,48.1337085
2503,11.5654491,48.1379076
2504,11.5670301,48.1406811
2505,11.5663785,48.1406956
2506,11.5647471,48.1380387
2507,11.5644072,48.1363252
2508,11.5659151,48.1396041
2509,11.5645848,48.1373923
2510,11.5660204,48.1331197
2511,11.5665230,48.1334047
2512,11.5652653,48.1373624
2513,11.5649914,48.1393277
2514,11.5668300,48.1330727
2515,11.5653210,48.1397696
2516,11.5664810,48.1333904
2517,11.5654634,48.1397624
2518,11.5675816,48.1335616
2519,11.5646261,48.1364225
2520,11.5661735,48.1415342
2521,11.5662458,48.1411875
2522,11.5995426,48.1307532
2523,11.5993353,48.1310734
2524,11.5993995,48.1310040
2525,11.5996167,48.1306533
2526,11.5995149,48.1308657
2527,11.5995676,48.1308522
2528,11.5994732,48.1310444
2529,11.5996963,48.1309419
2530,11.5993640,48.1310906
2531,11.5976105,48.1340072
2532,11.5973896,48.1331746
2533,11.5986550,48.1315414
2534,11.5976159,48.1323105
2535,11.5976795,48.1322223
2536,11.5975510,48.1323833
2537,11.5973379,48.1334375
2538,11.5978211,48.1320993
2539,11.5973085,48.1333031
2540,11.5975653,48.1323545
2541,11.5975693,48.1323103
2542,11.5964036,48.1359667
2543,11.6017387,48.1385903
2544,11.5891472,48.1373412
2545,11.5929479,48.1366179
2546,11.5891598,48.1373687
2547,11.5886364,48.1375220
2548,11.5889011,48.1374170
2549,11.5897435,48.1372526
2550,11.5929588,48.1366417
2551,11.5812718,48.1388552
2552,11.5846428,48.1382399
2553,11.5833020,48.1384669
2554,11.5801788,48.1390918
2555,11.5821651,48.1387124
2556,11.5812943,48.1388801
2557,11.5833088,48.1384945
2558,11.5817264,48.1387681
2559,11.5799342,48.1391096
2560,11.5867791,48.1378293
2561,11.5844705,48.1382721
2562,11.5844662,48.1382442
2563,11.5736779,48.1399295
2564,11.5736134,48.1398717
2565,11.5695326,48.1408952
2566,11.5696383,48.1407883
2567,11.5694412,48.1408107
2568,11.5696849,48.1408085
2569,11.5705448,48.1406607
2570,11.5624600,48.1405961
2571,11.5653457,48.1396514
2572,11.5612950,48.1408438
2573,11.5730953,48.1365578
2574,11.5609741,48.1394201
2575,11.5586452,48.1392432
2576,11.5586461,48.1392700
2577,11.5973534,48.1335117
2578,11.5721610,48.1405014
2579,11.5718863,48.1404703
2580,11.5718021,48.1403473
2581,11.5714504,48.1405106
2582,11.5719102,48.1402495
2583,11.5501467,48.1389964
2584,11.5588553,48.1391877
2585,11.5683653,48.1410016
2586,11.5650727,48.1391843
2587,11.5608331,48.1392686
2588,11.5624802,48.1393224
2589,11.5608826,48.1394629
2590,11.5650296,48.1374355
2591,11.5610571,48.1394182
2592,11.5618824,48.1393801
2593,11.5609059,48.1394210
2594,11.5651256,48.1393100
2595,11.5650706,48.1374432
2596,11.5651177,48.1374536
2597,11.5611213,48.1394160
2598,11.5610713,48.1393186
2599,11.5611142,48.1392640
2600,11.5665623,48.1405737
2601,11.5649946,48.1374293
2602,11.5662574,48.1406511
2603,11.5666729,48.1406534
2604,11.5655112,48.1390466
2605,11.5666257,48.1406530
2606,11.5652342,48.1392769
2607,11.5649101,48.1365108
2608,11.5648477,48.1364824
2609,11.5648841,48.1364986
2610,11.5676627,48.1414863
2611,11.5608966,48.1412167
2612,11.5689945,48.1410106
2613,11.5690355,48.1409713
2614,11.5691421,48.1410728
2615,11.5663703,48.1408298
2616,11.5669974,48.1405622
2617,11.5670214,48.1406373
2618,11.5650962,48.1392453
2619,11.5651952,48.1392899
2620,11.5611516,48.1410545
2621,11.5669688,48.1404979
2622,11.5613092,48.1409877
2623,11.5664374,48.1333742
2624,11.5661164,48.1341804
2625,11.5663322,48.1332369
2626,11.5660756,48.1342187
2627,11.5664873,48.1332956
2628,11.5664378,48.1332760
2629,11.5664047,48.1333617
2630,11.5663324,48.1333337
2631,11.5664539,48.1332827
2632,11.5659733,48.1343030
2633,11.5657070,48.1330722
2634,11.5661242,48.1332509
2635,11.5602855,48.1424936
2636,11.5602514,48.1426144
2637,11.5588770,48.1468367
2638,11.5591509,48.1465240
2639,11.5595363,48.1451274
2640,11.5597943,48.1442464
2641,11.5591851,48.1465524
2642,11.5588319,48.1467499
2643,11.5595751,48.1451171
2644,11.5602353,48.1425154
2645,11.5588538,48.1467756
2646,11.5602044,48.1426318
2647,11.5695654,48.1285814
2648,11.5696736,48.1444717
2649,11.5693708,48.1450163
2650,11.5694175,48.1443712
2651,11.5697572,48.1445891
2652,11.5686363,48.1447191
2653,11.5693381,48.1443480
2654,11.5678629,48.1426914
2655,11.5688484,48.1442740
2656,11.5679029,48.1426805
2657,11.5676112,48.1414705
2658,11.5675425,48.1415122
2659,11.5675650,48.1414786
2660,11.5676508,48.1419804
2661,11.5784897,48.1299296
2662,11.5754426,48.1321226
2663,11.5777747,48.1286353
2664,11.5747783,48.1333012
2665,11.5751512,48.1323329
2666,11.5754155,48.1284698
2667,11.5783177,48.1300622
2668,11.5947693,48.1280476
2669,11.5626399,48.1222581
2670,11.5648110,48.1435841
2671,11.5847515,48.1324488
2672,11.5654375,48.1323065
2673,11.5828053,48.1521164
2674,11.5590259,48.1475467
2675,11.5939795,48.1288923
2676,11.5938148,48.1288766
2677,11.5955294,48.1301859
2678,11.5976679,48.1319378
2679,11.5964552,48.1312329
2680,11.5963238,48.1311588
2681,11.5940433,48.1286395
2682,11.5941789,48.1290856
2683,11.5939265,48.1286518
2684,11.5955750,48.1302749
2685,11.5939162,48.1288155
2686,11.5941853,48.1288520
2687,11.5945622,48.1292648
2688,11.5956086,48.1302615
2689,11.5955537,48.1302194
2690,11.5939552,48.1286307
2691,11.5954144,48.1302320
2692,11.5963768,48.1311476
2693,11.5962581,48.1311658
2694,11.5977193,48.1321914
2695,11.5935869,48.1288897
2696,11.5955542,48.1302588
2697,11.5938777,48.1287483
