node_id,lon,lat,elevation
7427,11.5900410,48.1421320,510.0
7428,11.5897552,48.1421861,510.0
7429,11.5892737,48.1422782,517.0
7430,11.5781353,48.1264290,519.0
7431,11.5781519,48.1264559,519.0
7432,11.5725159,48.1498200,516.0
7433,11.5690746,48.1443334,522.0
7434,11.5688360,48.1444029,522.0
7435,11.5694915,48.1449694,522.0
7436,11.5692467,48.1450398,522.0
7437,11.5694713,48.1450886,522.0
7438,11.5693928,48.1451118,522.0
7439,11.5697831,48.1456070,522.0
7440,11.5679764,48.1475475,518.0
7441,11.5681539,48.1475641,518.0
7442,11.5671916,48.1477726,518.0
7443,11.5668622,48.1478675,518.0
7444,11.5745402,48.1481147,519.0
7445,11.5747112,48.1481842,519.0
7446,11.5725567,48.1485523,516.0
7447,11.5821463,48.1520943,517.0
7448,11.5819175,48.1521481,517.0
7449,11.5664179,48.1504309,518.0
7450,11.5663378,48.1504523,518.0
7451,11.5660510,48.1505306,518.0
7452,11.5653858,48.1507320,518.0
7453,11.5744250,48.1527910,518.0
7454,11.5717868,48.1529451,516.0
7455,11.5718479,48.1529549,516.0
7456,11.5716649,48.1529561,516.0
7457,11.5719078,48.1529719,516.0
7458,11.5719927,48.1530212,516.0
7459,11.5720269,48.1530535,516.0
7460,11.5721225,48.1532093,516.0
7461,11.5721311,48.1532451,516.0
7462,11.5721279,48.1533217,516.0
7463,11.5721169,48.1533576,516.0
7464,11.5720910,48.1533930,516.0
7465,11.5719770,48.1534653,516.0
7466,11.5880785,48.1372381,519.0
7467,11.5880234,48.1373472,519.0
7468,11.5879388,48.1373533,519.0
7469,11.5880976,48.1373879,519.0
7470,11.5881559,48.1374218,519.0
7471,11.5879221,48.1374235,519.0
7472,11.5879062,48.1374791,519.0
7473,11.5882897,48.1376417,519.0
7474,11.5882422,48.1376953,519.0
7475,11.5886119,48.1377010,519.0
7476,11.5879911,48.1377071,519.0
7477,11.5880503,48.1377347,519.0
7478,11.5882160,48.1377376,519.0
7479,11.5881124,48.1377693,519.0
7480,11.5881821,48.1378284,519.0
7481,11.5833204,48.1385518,521.0
7482,11.5813333,48.1389316,521.0
7483,11.5725857,48.1498007,516.0
7484,11.5719049,48.1513497,518.0
7485,11.5721043,48.1502553,518.0
7486,11.5716600,48.1503336,518.0
7487,11.5716773,48.1503717,518.0
7488,11.5713516,48.1504711,518.0
7489,11.5850402,48.1343850,521.0
7490,11.5622088,48.1294309,526.0
7491,11.5964957,48.1358857,532.0
7492,11.5965336,48.1359809,532.0
7493,11.5899161,48.1372120,509.0
7494,11.5789583,48.1218525,516.0
7495,11.5579720,48.1243262,525.0
7496,11.5578758,48.1243760,525.0
7497,11.5591121,48.1246862,523.0
7498,11.5654879,48.1386137,527.0
7499,11.5590229,48.1474682,520.0
7500,11.5590505,48.1475302,520.0
7501,11.5502361,48.1431869,528.0
7502,11.5503050,48.1431644,528.0
7503,11.5503258,48.1431559,528.0
7504,11.5503554,48.1431403,528.0
7505,11.5503937,48.1431183,528.0
7506,11.5504320,48.1431030,528.0
7507,11.5504737,48.1430920,528.0
7508,11.5506566,48.1430503,528.0
7509,11.5507246,48.1430182,528.0
7510,11.5507476,48.1429933,528.0
7511,11.5507509,48.1429677,528.0
7512,11.5507498,48.1429370,528.0
7513,11.5506851,48.1427009,528.0
7514,11.5506818,48.1426768,528.0
7515,11.5506829,48.1426387,528.0
7516,11.5507005,48.1426044,528.0
7517,11.5507125,48.1425846,528.0
7518,11.5507564,48.1425569,528.0
7519,11.5507859,48.1425444,528.0
7520,11.5507072,48.1425378,528.0
7521,11.5507320,48.1425423,528.0
7522,11.5507421,48.1425472,528.0
7523,11.5507622,48.1425672,528.0
7524,11.5507629,48.1425763,528.0
7525,11.5750836,48.1414251,521.0
7526,11.5749515,48.1414695,529.0
7527,11.5713110,48.1395870,525.0
7528,11.5723096,48.1392831,531.0
7529,11.5957729,48.1340896,531.0
7530,11.5684144,48.1333722,524.0
7531,11.5846484,48.1204685,536.0
7532,11.5680021,48.1542385,519.0
7533,11.5680892,48.1543584,519.0
7534,11.5904661,48.1412196,518.0
7535,11.5917807,48.1414978,517.0
7536,11.5923124,48.1415854,517.0
7537,11.5922040,48.1416304,517.0
7538,11.5922237,48.1417746,515.0
7539,11.5924056,48.1417901,515.0
7540,11.5919841,48.1418373,515.0
7541,11.5896362,48.1432275,510.0
7542,11.5890257,48.1433452,517.0
7543,11.5888488,48.1433765,517.0
7544,11.5614149,48.1488939,519.0
7545,11.5614932,48.1490102,519.0
7546,11.5615859,48.1491511,519.0
7547,11.5616651,48.1492742,519.0
7548,11.5776744,48.1491264,519.0
7549,11.5773115,48.1492266,519.0
7550,11.5770158,48.1493140,517.0
7551,11.5680783,48.1352723,524.0
7552,11.5678953,48.1353083,524.0
7553,11.5694065,48.1362126,522.0
7554,11.5695348,48.1362607,522.0
7555,11.5677613,48.1343164,524.0
7556,11.5594555,48.1315053,525.0
7557,11.5924164,48.1427392,515.0
7558,11.5557851,48.1247957,528.0
7559,11.5799692,48.1203882,529.0
7560,11.5800181,48.1204585,529.0
7561,11.5803232,48.1213640,521.0
7562,11.5798512,48.1214245,521.0
7563,11.5802052,48.1214070,521.0
7564,11.5800148,48.1214486,521.0
7565,11.5804605,48.1215172,521.0
7566,11.5795132,48.1216277,521.0
7567,11.5793228,48.1217015,521.0
7568,11.5816551,48.1217501,529.0
7569,11.5818181,48.1219573,529.0
7570,11.5779552,48.1209068,516.0
7571,11.5797097,48.1213058,521.0
7572,11.5798025,48.1215255,521.0
7573,11.5793074,48.1210330,521.0
7574,11.5791968,48.1210773,521.0
7575,11.5793623,48.1210932,521.0
7576,11.5793943,48.1211283,521.0
7577,11.5806019,48.1215604,521.0
7578,11.5827333,48.1245804,519.0
7579,11.5556116,48.1264043,527.0
7580,11.5554217,48.1264044,527.0
7581,11.5673988,48.1271042,522.0
7582,11.5671943,48.1271693,522.0
7583,11.5545615,48.1273204,528.0
7584,11.5544142,48.1274263,528.0
7585,11.5570148,48.1352375,525.0
7586,11.5570164,48.1353512,525.0
7587,11.5559895,48.1360165,523.0
7588,11.5561714,48.1360171,523.0
7589,11.5778397,48.1232075,519.0
7590,11.5633877,48.1451670,518.0
7591,11.5800570,48.1494942,521.0
7592,11.5799019,48.1492365,521.0
7593,11.5798646,48.1505221,520.0
7594,11.5613856,48.1331365,527.0
7595,11.5614948,48.1331489,527.0
7596,11.5595236,48.1343945,523.0
7597,11.5597905,48.1343602,523.0
7598,11.5594131,48.1344086,523.0
7599,11.5590414,48.1441508,520.0
7600,11.5593610,48.1440888,520.0
7601,11.5590277,48.1441286,520.0
7602,11.5852385,48.1206595,536.0
7603,11.5855532,48.1207336,542.0
7604,11.5853432,48.1208013,536.0
7605,11.5859786,48.1208082,542.0
7606,11.5853580,48.1208213,536.0
7607,11.5852960,48.1208473,537.0
7608,11.5865954,48.1208548,535.0
7609,11.5857238,48.1208851,535.0
7610,11.5856380,48.1208878,535.0
7611,11.5852380,48.1208719,537.0
7612,11.5854115,48.1209734,537.0
7613,11.5861201,48.1209944,535.0
7614,11.5853541,48.1209965,537.0
7615,11.5857554,48.1211456,535.0
7616,11.5853967,48.1210412,537.0
7617,11.5836206,48.1207586,536.0
7618,11.5821979,48.1217260,529.0
7619,11.5822169,48.1217540,529.0
7620,11.5830381,48.1217790,529.0
7621,11.5828442,48.1218625,529.0
7622,11.5824657,48.1220202,529.0
7623,11.5826272,48.1221953,529.0
7624,11.5798589,48.1232409,516.0
7625,11.5776006,48.1363838,521.0
7626,11.5776118,48.1245198,519.0
7627,11.5775028,48.1245770,519.0
7628,11.5812039,48.1258140,519.0
7629,11.5813621,48.1259205,517.0
7630,11.5812991,48.1259594,517.0
7631,11.5812016,48.1260269,519.0
7632,11.5857502,48.1286463,517.0
7633,11.5856718,48.1286975,517.0
7634,11.5854183,48.1288631,517.0
7635,11.5874098,48.1355173,524.0
7636,11.5872610,48.1355687,524.0
7637,11.5872076,48.1355871,524.0
7638,11.5871652,48.1356031,524.0
7639,11.5871467,48.1356101,524.0
7640,11.5595390,48.1419195,521.0
7641,11.5595745,48.1420129,521.0
7642,11.5575174,48.1432907,525.0
7643,11.5575792,48.1433688,525.0
7644,11.5576433,48.1434455,525.0
7645,11.5731356,48.1506311,519.0
7646,11.5731240,48.1506341,519.0
7647,11.5730504,48.1506528,519.0
7648,11.5730335,48.1506571,519.0
7649,11.5613505,48.1517741,521.0
7650,11.5614354,48.1519148,521.0
7651,11.5641443,48.1444518,518.0
7652,11.5613963,48.1433165,524.0
7653,11.5638291,48.1440083,518.0
7654,11.5620725,48.1443785,521.0
7655,11.5637483,48.1438947,518.0
7656,11.5619206,48.1441385,521.0
7657,11.5619953,48.1442552,521.0
7658,11.5618100,48.1439650,521.0
7659,11.5616698,48.1440053,521.0
7660,11.5576817,48.1501157,522.0
7661,11.5577072,48.1499938,528.0
7662,11.5576562,48.1496468,528.0
7663,11.5576318,48.1495325,528.0
7664,11.5576599,48.1502168,522.0
7665,11.5576696,48.1484669,528.0
7666,11.5566606,48.1494155,528.0
7667,11.5567658,48.1495682,528.0
7668,11.5565580,48.1494458,528.0
7669,11.5552049,48.1494970,524.0
7670,11.5565777,48.1494405,528.0
7671,11.5562250,48.1495583,524.0
7672,11.5567511,48.1495469,528.0
7673,11.5563781,48.1495046,528.0
7674,11.5563243,48.1497068,528.0
7675,11.5574270,48.1443406,524.0
7676,11.5557596,48.1451474,524.0
7677,11.5537257,48.1467913,523.0
7678,11.5542125,48.1475450,525.0
7679,11.5559719,48.1450778,524.0
7680,11.5583260,48.1436571,525.0
7681,11.5575869,48.1446652,524.0
7682,11.5592974,48.1509525,524.0
7683,11.5596190,48.1505387,524.0
7684,11.5587598,48.1510854,524.0
7685,11.5594147,48.1508810,524.0
7686,11.5592318,48.1510049,524.0
7687,11.5708177,48.1503824,520.0
7688,11.5709155,48.1505414,518.0
7689,11.5594117,48.1506534,524.0
7690,11.5600897,48.1381574,526.0
7691,11.5626431,48.1222812,520.0
7692,11.5562707,48.1360174,527.0
7693,11.5562692,48.1359230,527.0
7694,11.5585982,48.1357337,524.0
7695,11.5607559,48.1356258,528.0
7696,11.5602991,48.1356442,524.0
7697,11.5607400,48.1354440,528.0
7698,11.5607310,48.1356274,528.0
7699,11.5603732,48.1354620,524.0
7700,11.5587330,48.1357337,524.0
7701,11.5605330,48.1356370,528.0
7702,11.5588881,48.1357321,524.0
7703,11.5608304,48.1354416,528.0
7704,11.5601210,48.1356498,524.0
7705,11.5605187,48.1354516,528.0
7706,11.5594624,48.1357233,524.0
7707,11.5601081,48.1354693,524.0
7708,11.5591421,48.1357332,524.0
7709,11.5607723,48.1349219,525.0
7710,11.5608495,48.1356202,528.0
7711,11.5600156,48.1354732,524.0
7712,11.5596405,48.1356949,524.0
7713,11.5592369,48.1357325,524.0
7714,11.5745886,48.1439360,529.0
7715,11.5753768,48.1444792,519.0
7716,11.5755536,48.1436604,528.0
7717,11.5759337,48.1437115,528.0
7718,11.5749821,48.1437840,529.0
7719,11.5745592,48.1438755,529.0
7720,11.5745812,48.1443392,529.0
7721,11.5746668,48.1445241,529.0
7722,11.5998232,48.1397650,526.0
7723,11.5995998,48.1398147,526.0
7724,11.5555470,48.1480888,524.0
7725,11.5558771,48.1480383,524.0
7726,11.5782724,48.1324494,523.0
7727,11.5783176,48.1325037,523.0
7728,11.5784181,48.1326244,523.0
7729,11.5784850,48.1327047,523.0
7730,11.5798743,48.1287859,518.0
7731,11.5614267,48.1318352,527.0
7732,11.5799490,48.1467464,519.0
7733,11.5797747,48.1467838,519.0
7734,11.5827397,48.1377135,521.0
7735,11.5823270,48.1377448,521.0
7736,11.5817639,48.1377976,521.0
7737,11.5816699,48.1378082,521.0
7738,11.5815990,48.1378134,521.0
7739,11.5828658,48.1381841,521.0
7740,11.5744988,48.1441612,529.0
7741,11.5947345,48.1360539,526.0
7742,11.5946091,48.1360751,526.0
7743,11.5948475,48.1361435,526.0
7744,11.5952361,48.1361883,526.0
7745,11.5949252,48.1362460,526.0
7746,11.5949394,48.1363674,526.0
7747,11.5949005,48.1364995,526.0
7748,11.5947574,48.1365289,526.0
7749,11.5933568,48.1364662,517.0
7750,11.5932511,48.1365729,517.0
7751,11.5934242,48.1366162,517.0
7752,11.5945846,48.1490374,509.0
7753,11.5947755,48.1495178,509.0
7754,11.5664705,48.1400360,523.0
7755,11.5872628,48.1442478,515.0
7756,11.5789182,48.1268580,519.0
7757,11.5963994,48.1423891,519.0
7758,11.5590011,48.1463225,520.0
7759,11.5581393,48.1435262,525.0
7760,11.5582475,48.1435501,525.0
7761,11.5589946,48.1464942,520.0
7762,11.5580763,48.1434427,525.0
7763,11.5581349,48.1433959,525.0
7764,11.5592504,48.1462650,520.0
7765,11.5588697,48.1465180,520.0
7766,11.5590298,48.1464152,520.0
7767,11.5579944,48.1433289,525.0
7768,11.5581504,48.1434173,525.0
7769,11.5583729,48.1437218,521.0
7770,11.5589283,48.1465183,520.0
7771,11.5592086,48.1447503,520.0
7772,11.5588014,48.1464872,520.0
7773,11.5581151,48.1450922,524.0
7774,11.5582142,48.1435045,525.0
7775,11.5587932,48.1464027,520.0
7776,11.5589174,48.1463422,520.0
7777,11.5580601,48.1434209,525.0
7778,11.5587854,48.1464472,520.0
7779,11.5588351,48.1463656,520.0
7780,11.5584488,48.1438256,520.0
7781,11.5580916,48.1434635,525.0
7782,11.5587994,48.1448341,520.0
7783,11.5606642,48.1333697,525.0
7784,11.5604243,48.1333446,525.0
7785,11.5603552,48.1333630,523.0
7786,11.5603251,48.1333925,523.0
7787,11.5602772,48.1335474,523.0
7788,11.5577062,48.1333867,525.0
7789,11.5585239,48.1336017,523.0
7790,11.5946122,48.1489459,509.0
7791,11.5947529,48.1490713,509.0
7792,11.5947114,48.1490926,509.0
7793,11.5798151,48.1246166,516.0
7794,11.5604119,48.1520885,522.0
7795,11.5602721,48.1521495,522.0
7796,11.5604477,48.1522509,520.0
7797,11.5772720,48.1366697,521.0
7798,11.5671222,48.1452639,520.0
7799,11.5683689,48.1460577,518.0
7800,11.5679920,48.1454713,520.0
7801,11.5679772,48.1453901,520.0
7802,11.5677940,48.1450757,520.0
7803,11.5673650,48.1451947,520.0
7804,11.5662725,48.1439597,520.0
7805,11.5663086,48.1440160,520.0
7806,11.5630440,48.1466627,525.0
7807,11.5687068,48.1490960,525.0
7808,11.5663497,48.1503217,518.0
7809,11.5662703,48.1503444,518.0
7810,11.5659718,48.1504025,518.0
7811,11.5668148,48.1506292,517.0
7812,11.5666692,48.1506752,517.0
7813,11.5824640,48.1412795,518.0
7814,11.5676179,48.1348837,524.0
7815,11.5645576,48.1357868,525.0
7816,11.5647283,48.1358360,524.0
7817,11.5841313,48.1237206,520.0
7818,11.5837289,48.1240679,520.0
7819,11.5835828,48.1241731,520.0
7820,11.5775672,48.1491537,519.0
7821,11.5577648,48.1485075,528.0
7822,11.5875847,48.1432576,517.0
7823,11.5878031,48.1432151,517.0
7824,11.5776835,48.1395451,524.0
7825,11.5865288,48.1375323,518.0
7826,11.5986228,48.1357205,526.0
7827,11.5971810,48.1357581,532.0
7828,11.5728800,48.1269862,521.0
7829,11.5726173,48.1270402,521.0
7830,11.5728002,48.1270809,521.0
7831,11.5727722,48.1271136,521.0
7832,11.5730588,48.1272398,516.0
7833,11.5726203,48.1272808,521.0
7834,11.5624730,48.1367753,528.0
7835,11.5624796,48.1369669,528.0
7836,11.5642193,48.1373933,525.0
7837,11.5636381,48.1373942,525.0
7838,11.5634838,48.1373953,525.0
7839,11.5634848,48.1374977,525.0
7840,11.5634860,48.1376244,523.0
7841,11.5638527,48.1377116,523.0
7842,11.5636555,48.1377187,523.0
7843,11.5634858,48.1377209,523.0
7844,11.5634882,48.1377383,523.0
7845,11.5636266,48.1377446,523.0
7846,11.5635052,48.1377557,523.0
7847,11.5635963,48.1377611,523.0
7848,11.5635526,48.1377652,523.0
7849,11.5590292,48.1303107,525.0
7850,11.5591078,48.1312596,525.0
7851,11.5592780,48.1311657,525.0
7852,11.5591243,48.1310776,525.0
7853,11.5588828,48.1304431,525.0
7854,11.5601714,48.1329172,525.0
7855,11.5626132,48.1320733,523.0
7856,11.5581457,48.1308793,526.0
7857,11.5582989,48.1308795,526.0
7858,11.5584356,48.1308796,525.0
7859,11.5574801,48.1311835,526.0
7860,11.5572408,48.1318618,525.0
7861,11.5572399,48.1321095,525.0
7862,11.5572518,48.1321210,525.0
7863,11.5572223,48.1322911,525.0
7864,11.5571099,48.1325824,525.0
7865,11.5571620,48.1320338,525.0
7866,11.5571606,48.1317693,525.0
7867,11.5584597,48.1317656,525.0
7868,11.5572483,48.1321417,525.0
7869,11.5609066,48.1322894,527.0
7870,11.5601815,48.1321251,525.0
7871,11.5602056,48.1320723,525.0
7872,11.5601332,48.1320115,525.0
7873,11.5600983,48.1319381,525.0
7874,11.5600983,48.1318897,525.0
7875,11.5601157,48.1318548,525.0
7876,11.5601493,48.1318262,525.0
7877,11.5602002,48.1318047,525.0
7878,11.5602834,48.1317725,525.0
7879,11.5604577,48.1317179,527.0
7880,11.5611264,48.1318660,527.0
7881,11.5610220,48.1317253,527.0
7882,11.5616359,48.1318434,527.0
7883,11.5605232,48.1311996,526.0
7884,11.5604171,48.1311507,526.0
7885,11.5572005,48.1313765,525.0
7886,11.5571698,48.1314086,525.0
7887,11.5571576,48.1314564,525.0
7888,11.5571551,48.1316807,525.0
7889,11.5575187,48.1317683,525.0
7890,11.5571570,48.1315084,525.0
7891,11.5593029,48.1308464,525.0
7892,11.5591356,48.1307759,525.0
7893,11.5592586,48.1311147,525.0
7894,11.5594832,48.1309964,525.0
7895,11.5594014,48.1310720,525.0
7896,11.5592665,48.1311355,525.0
7897,11.5593874,48.1311284,525.0
7898,11.5594866,48.1310756,525.0
7899,11.5595711,48.1310210,525.0
7900,11.5599124,48.1307100,525.0
7901,11.5602986,48.1309082,525.0
7902,11.5599709,48.1315221,525.0
7903,11.5596564,48.1314857,525.0
7904,11.5597851,48.1313538,525.0
7905,11.5598686,48.1314055,525.0
7906,11.5597346,48.1314056,525.0
7907,11.5594526,48.1306996,525.0
7908,11.5591917,48.1309563,525.0
7909,11.5591274,48.1309407,525.0
7910,11.5610541,48.1318500,527.0
7911,11.5608393,48.1322742,527.0
7912,11.5594116,48.1311155,525.0
7913,11.5617763,48.1318764,527.0
7914,11.5619070,48.1318386,527.0
7915,11.5619888,48.1317974,527.0
7916,11.5621055,48.1317016,527.0
7917,11.5619708,48.1319222,527.0
7918,11.5620022,48.1318739,527.0
7919,11.5620659,48.1318610,527.0
7920,11.5621430,48.1318784,527.0
7921,11.5621745,48.1319084,527.0
7922,11.5621707,48.1319692,527.0
7923,11.5620910,48.1318666,527.0
7924,11.5620648,48.1319443,527.0
7925,11.5799317,48.1492860,521.0
7926,11.5569833,48.1472994,523.0
7927,11.5570954,48.1472875,523.0
7928,11.5571745,48.1472937,523.0
7929,11.5572228,48.1473134,523.0
7930,11.5572523,48.1473456,523.0
7931,11.5572764,48.1473948,523.0
7932,11.5573116,48.1474987,523.0
7933,11.5574175,48.1476874,523.0
7934,11.5574255,48.1477178,523.0
7935,11.5574512,48.1478243,523.0
7936,11.5573354,48.1477013,523.0
7937,11.5573751,48.1478360,523.0
7938,11.5577471,48.1473975,523.0
7939,11.5578663,48.1476359,523.0
7940,11.5579136,48.1477399,523.0
7941,11.5578607,48.1476247,523.0
7942,11.5555072,48.1477882,525.0
7943,11.5557063,48.1477846,525.0
7944,11.5556497,48.1477917,525.0
7945,11.5558361,48.1489031,524.0
7946,11.5558801,48.1488900,524.0
7947,11.5560823,48.1488371,524.0
7948,11.5561367,48.1488204,524.0
7949,11.5562264,48.1487945,524.0
7950,11.5575580,48.1502088,522.0
7951,11.5684840,48.1462331,518.0
7952,11.5682491,48.1463002,518.0
7953,11.5861771,48.1316638,516.0
7954,11.5863502,48.1316627,516.0
7955,11.5864012,48.1316727,516.0
7956,11.5864415,48.1316805,516.0
7957,11.5860934,48.1316819,516.0
7958,11.5859660,48.1317177,516.0
7959,11.5858513,48.1317571,516.0
7960,11.5857695,48.1318032,516.0
7961,11.5857572,48.1318618,516.0
7962,11.5807266,48.1493306,521.0
7963,11.5809506,48.1492837,521.0
7964,11.5808479,48.1493058,521.0
7965,11.5810283,48.1492676,521.0
7966,11.5839638,48.1500374,515.0
7967,11.5828012,48.1517493,517.0
7968,11.5835947,48.1507132,515.0
7969,11.5832296,48.1515873,517.0
7970,11.5832457,48.1515388,517.0
7971,11.5826088,48.1518415,517.0
7972,11.5834830,48.1517192,515.0
7973,11.5824853,48.1514698,517.0
7974,11.5841660,48.1506776,515.0
7975,11.5826088,48.1517702,517.0
7976,11.5835377,48.1519889,515.0
7977,11.5825395,48.1516529,517.0
7978,11.5837465,48.1505360,515.0
7979,11.5830270,48.1509089,517.0
7980,11.5834455,48.1517643,515.0
7981,11.5831904,48.1516096,517.0
7982,11.5831792,48.1513913,517.0
7983,11.5835981,48.1507244,515.0
7984,11.5832432,48.1515658,517.0
7985,11.5831277,48.1512395,517.0
7986,11.5826799,48.1517984,517.0
7987,11.5831058,48.1510967,517.0
7988,11.5826568,48.1519518,517.0
7989,11.5824923,48.1515534,517.0
7990,11.5831341,48.1516307,517.0
7991,11.5827343,48.1521298,517.0
7992,11.5825701,48.1517028,517.0
7993,11.5834899,48.1516882,515.0
7994,11.5824909,48.1515361,517.0
7995,11.5829957,48.1508498,517.0
7996,11.5844428,48.1515498,515.0
7997,11.5831451,48.1513068,517.0
7998,11.5835558,48.1517088,515.0
7999,11.5837954,48.1506979,515.0
8000,11.5831184,48.1511898,517.0
8001,11.5834606,48.1517322,515.0
8002,11.5838043,48.1507233,515.0
8003,11.5838951,48.1516293,515.0
8004,11.5827293,48.1517760,517.0
8005,11.5830670,48.1509941,517.0
8006,11.5835492,48.1505625,515.0
8007,11.5829403,48.1507582,517.0
8008,11.5836789,48.1491141,518.0
8009,11.5826995,48.1492512,516.0
8010,11.5829402,48.1467101,520.0
8011,11.5834159,48.1466408,516.0
8012,11.5837140,48.1492253,518.0
8013,11.5834761,48.1484520,518.0
8014,11.5832643,48.1477636,520.0
8015,11.5830400,48.1470344,520.0
8016,11.5828033,48.1462652,520.0
8017,11.5832780,48.1473855,520.0
8018,11.5831533,48.1474028,520.0
8019,11.5602491,48.1337834,523.0
8020,11.5597253,48.1337127,523.0
8021,11.5602700,48.1336076,523.0
8022,11.5597389,48.1336120,523.0
8023,11.5612218,48.1339928,525.0
8024,11.5606824,48.1339904,525.0
8025,11.5607853,48.1339906,525.0
8026,11.5613120,48.1340476,525.0
8027,11.5613112,48.1340854,525.0
8028,11.5616777,48.1338811,525.0
8029,11.5618152,48.1338892,525.0
8030,11.5614388,48.1339664,525.0
8031,11.5616396,48.1338989,525.0
8032,11.5612849,48.1339460,525.0
8033,11.5588957,48.1351098,523.0
8034,11.5585804,48.1351017,523.0
8035,11.5589466,48.1350186,523.0
8036,11.5589467,48.1349421,523.0
8037,11.5585913,48.1355115,524.0
8038,11.5649397,48.1489970,522.0
8039,11.5648694,48.1488873,522.0
8040,11.5647820,48.1487499,522.0
8041,11.5651250,48.1489891,522.0
8042,11.5649626,48.1490335,522.0
8043,11.5645917,48.1485687,522.0
8044,11.5650247,48.1486843,522.0
8045,11.5647226,48.1486527,522.0
8046,11.5646348,48.1486361,522.0
8047,11.5650941,48.1487705,522.0
8048,11.5649048,48.1484804,522.0
8049,11.5649436,48.1485478,522.0
8050,11.5647618,48.1488504,522.0
8051,11.5647150,48.1487680,522.0
8052,11.5646603,48.1485494,522.0
8053,11.5647010,48.1486172,522.0
8054,11.5663372,48.1529179,520.0
8055,11.5662719,48.1528144,520.0
8056,11.5660175,48.1524113,520.0
8057,11.5659540,48.1523107,520.0
8058,11.5658531,48.1521507,520.0
8059,11.5657939,48.1520571,518.0
8060,11.5599980,48.1508893,524.0
8061,11.5602667,48.1506295,524.0
8062,11.5587949,48.1502006,524.0
8063,11.5594332,48.1505109,524.0
8064,11.5595140,48.1505579,524.0
8065,11.5602056,48.1504760,524.0
8066,11.5590479,48.1502830,524.0
8067,11.5605818,48.1505772,521.0
8068,11.5853449,48.1315884,517.0
8069,11.5769579,48.1427369,528.0
8070,11.5598901,48.1514263,524.0
8071,11.5661617,48.1486283,522.0
8072,11.5674463,48.1465725,518.0
8073,11.5698741,48.1457865,522.0
8074,11.5698526,48.1457923,522.0
8075,11.5694811,48.1458903,518.0
8076,11.5692840,48.1459422,518.0
8077,11.5684753,48.1461722,518.0
8078,11.5673614,48.1456476,520.0
8079,11.5798130,48.1491860,521.0
8080,11.5975686,48.1323103,526.0
8081,11.5797075,48.1317979,523.0
8082,11.5706763,48.1201279,516.0
8083,11.5707787,48.1202345,516.0
8084,11.5886427,48.1375199,519.0
8085,11.5886477,48.1374683,519.0
8086,11.5886367,48.1374379,519.0
8087,11.5886490,48.1373991,519.0
8088,11.5886120,48.1373879,519.0
8089,11.5885937,48.1374004,519.0
8090,11.5874810,48.1376625,518.0
8091,11.5874953,48.1376907,518.0
8092,11.5875347,48.1377284,519.0
8093,11.5875481,48.1377457,519.0
8094,11.5874984,48.1376970,518.0
8095,11.5874745,48.1376495,518.0
8096,11.5886788,48.1375060,519.0
8097,11.5886332,48.1374284,519.0
8098,11.5886529,48.1374828,519.0
8099,11.5888943,48.1373911,519.0
8100,11.5601045,48.1435209,521.0
8101,11.5602762,48.1435422,521.0
8102,11.5599918,48.1435068,521.0
8103,11.5804425,48.1511815,520.0
8104,11.5802690,48.1512232,520.0
8105,11.5802855,48.1510995,520.0
8106,11.5800020,48.1505868,520.0
8107,11.5797862,48.1501035,520.0
8108,11.5797410,48.1483745,521.0
8109,11.5796864,48.1484367,521.0
8110,11.5794386,48.1484851,521.0
8111,11.5794972,48.1479514,521.0
8112,11.5797388,48.1484038,521.0
8113,11.5753996,48.1519037,521.0
8114,11.5753553,48.1517844,521.0
8115,11.5752457,48.1515891,521.0
8116,11.5752924,48.1516899,521.0
8117,11.5794349,48.1479167,521.0
8118,11.5792163,48.1474872,519.0
8119,11.5807350,48.1476114,519.0
8120,11.5490123,48.1383023,526.0
8121,11.5594553,48.1329230,525.0
8122,11.5594457,48.1329651,525.0
8123,11.5593856,48.1332172,525.0
8124,11.5593923,48.1334222,523.0
8125,11.5633557,48.1352654,523.0
8126,11.5807763,48.1517830,520.0
8127,11.5802051,48.1518257,520.0
8128,11.5801562,48.1517439,520.0
8129,11.5807112,48.1516800,520.0
8130,11.5802648,48.1519215,520.0
8131,11.5806532,48.1515968,520.0
8132,11.5802891,48.1519609,520.0
8133,11.5695304,48.1548107,519.0
8134,11.5790917,48.1512942,521.0
8135,11.5789808,48.1513268,521.0
8136,11.5771568,48.1518231,521.0
8137,11.5787654,48.1513894,521.0
8138,11.5787219,48.1513970,521.0
8139,11.5769907,48.1518616,521.0
8140,11.5770934,48.1518358,521.0
8141,11.5773197,48.1517904,521.0
8142,11.5788125,48.1516398,521.0
8143,11.5785251,48.1514313,521.0
8144,11.5786039,48.1516608,521.0
8145,11.5692599,48.1548856,519.0
8146,11.5687949,48.1488224,521.0
8147,11.5682019,48.1483164,525.0
8148,11.5563069,48.1363807,527.0
8149,11.5562483,48.1363812,523.0
8150,11.5562444,48.1362006,523.0
8151,11.5562470,48.1363209,523.0
8152,11.5565673,48.1363787,527.0
8153,11.5561541,48.1367118,523.0
8154,11.5562442,48.1361934,523.0
8155,11.5562428,48.1361308,523.0
8156,11.5617485,48.1331776,527.0
8157,11.5616775,48.1334701,525.0
8158,11.5616742,48.1335036,525.0
8159,11.5616782,48.1335296,525.0
8160,11.5616861,48.1335529,525.0
8161,11.5617017,48.1335721,525.0
8162,11.5617218,48.1335855,525.0
