from,to,length
10859,10858,5.631
10859,10860,4.282
10860,10859,4.282
10860,3164,16.680
3164,10860,16.680
544,5054,4.632
5054,544,4.632
5054,3594,74.282
3594,5054,74.282
3594,3596,10.229
3596,3594,10.229
120,6622,12.384
6622,120,12.384
6622,12530,7.390
12530,6622,7.390
9380,9384,21.228
9384,9380,21.228
9384,9383,45.420
9383,9384,45.420
9383,9388,7.535
9388,9383,7.535
9388,9389,7.691
9389,9388,7.691
9389,9558,13.332
9558,9389,13.332
9558,9619,35.847
9619,9558,35.847
9619,1200,7.518
1200,9619,7.518
1200,9622,8.709
9622,1200,8.709
9622,9377,28.629
9377,9622,28.629
9377,2713,10.264
2713,9377,10.264
2713,7447,3.329
7447,2713,3.329
7447,283,16.399
283,7447,16.399
2141,2139,19.234
2139,2141,19.234
2139,1906,6.786
1906,2139,6.786
2140,2142,19.226
2142,2140,19.226
1903,2140,6.795
2140,1903,6.795
2147,8794,11.355
8794,2147,11.355
8794,8798,23.967
8798,8794,23.967
8798,8795,29.339
8795,8798,29.339
8795,2144,31.206
2144,8795,31.206
2144,8219,27.779
8219,2144,27.779
2088,11690,2.512
11690,2088,2.512
11690,9682,3.960
9682,11690,3.960
9682,2145,16.708
2145,9682,16.708
2145,2147,54.521
2147,2145,54.521
2147,3383,6.609
3383,2147,6.609
3383,2148,40.730
2148,3383,40.730
6260,9674,7.512
9674,6260,7.512
9674,2118,1.662
2118,9674,1.662
1419,11736,2.656
11736,1419,2.656
11736,2412,3.241
2412,11736,3.241
2412,11737,2.688
11737,2412,2.688
11737,1970,4.542
1970,11737,4.542
1970,11740,3.426
11740,1970,3.426
11740,11739,3.345
11739,11740,3.345
11739,14,3.172
14,11739,3.172
14,11738,3.848
11738,14,3.848
11738,6781,52.525
6781,11738,52.525
6781,6780,45.131
6780,6781,45.131
6780,5351,8.655
5351,6780,8.655
5351,15,12.136
15,5351,12.136
2157,5541,61.708
5541,2157,61.708
5541,2158,11.307
2158,5541,11.307
2158,222,14.259
222,2158,14.259
222,1855,9.011
1855,222,9.011
1855,7203,35.515
7203,1855,35.515
7203,2543,96.817
2543,7203,96.817
632,873,15.309
873,632,15.309
384,7339,10.269
7339,384,10.269
7339,2980,7.925
2980,7339,7.925
2980,3221,11.865
3221,2980,11.865
3221,3215,19.503
3215,3221,19.503
3215,3843,11.297
3843,3215,11.297
3843,5504,64.321
5504,3843,64.321
5504,5470,5.019
5470,5504,5.019
5470,156,9.734
156,5470,9.734
2164,1130,30.129
1130,2164,30.129
394,11543,7.298
11543,394,7.298
11543,395,14.624
395,11543,14.624
395,8790,16.890
8790,395,16.890
8790,12304,16.213
12304,8790,16.213
771,1944,110.807
1944,771,110.807
6877,12761,15.953
12761,6877,15.953
12761,7374,6.518
7374,12761,6.518
7374,6999,30.825
6999,7374,30.825
636,635,11.097
635,636,11.097
635,11034,5.135
11034,635,5.135
11034,11032,3.044
11032,11034,3.044
11032,11033,3.534
11033,11032,3.534
11033,11035,5.093
11035,11033,5.093
11035,11036,3.815
11036,11035,3.815
11036,11037,3.044
11037,11036,3.044
11037,634,3.833
634,11037,3.833
634,4050,4.445
4050,634,4.445
5524,2090,11.479
2090,5524,11.479
645,11026,5.207
11026,645,5.207
11026,11025,5.038
11025,11026,5.038
11025,7205,5.219
7205,11025,5.219
7205,2347,11.166
2347,7205,11.166
2347,11217,50.305
11217,2347,50.305
11217,11216,52.465
11216,11217,52.465
11216,633,13.974
633,11216,13.974
647,11833,2.634
11833,647,2.634
11833,5540,7.457
5540,11833,7.457
5540,11018,1.533
11018,5540,1.533
11018,2047,4.255
2047,11018,4.255
2047,1740,3.722
1740,2047,3.722
222,2159,6.137
2159,222,6.137
2159,629,4.742
629,2159,4.742
1869,2167,56.562
2167,1869,56.562
2168,6331,3.906
6331,2168,3.906
6331,10158,3.418
10158,6331,3.418
10158,6332,11.779
6332,10158,11.779
6332,2169,49.625
2169,6332,49.625
2169,10168,32.785
10168,2169,32.785
4384,2173,3.906
2173,4384,3.906
2173,7569,6.157
7569,2173,6.157
7569,3554,1.388
3554,7569,1.388
2179,2175,21.275
2175,2179,21.275
2175,2176,23.235
2176,2175,23.235
2176,2177,10.090
2177,2176,10.090
2177,2178,30.696
2178,2177,30.696
2178,2179,20.844
2179,2178,20.844
2183,409,6.516
409,2183,6.516
1073,10068,7.878
10068,1073,7.878
10068,9673,1.820
9673,10068,1.820
9673,6463,8.835
6463,9673,8.835
6463,6247,59.669
6247,6463,59.669
6247,6659,47.883
6659,6247,47.883
6659,8146,21.353
8146,6659,21.353
8146,3382,12.920
3382,8146,12.920
3382,6245,12.519
6245,3382,12.519
6245,6462,61.827
6462,6245,61.827
6462,10503,10.618
10503,6462,10.618
10503,2521,6.915
2521,10503,6.915
2521,11689,2.141
11689,2521,2.141
11689,9677,5.178
9677,11689,5.178
9677,2094,9.535
2094,9677,9.535
2094,1129,115.033
1129,2094,115.033
1129,8680,9.034
8680,1129,9.034
8680,8215,37.550
8215,8680,37.550
8215,12867,59.163
12867,8215,59.163
12867,7283,4.149
7283,12867,4.149
7283,12864,8.539
12864,7283,8.539
2190,3832,91.301
3832,2190,91.301
3832,2191,5.799
2191,3832,5.799
2191,1372,9.972
1372,2191,9.972
1372,2189,3.263
2189,1372,3.263
2194,2195,15.039
2195,2194,15.039
2195,2196,10.655
2196,2195,10.655
2115,1866,6.193
1866,2115,6.193
1866,1865,7.824
1865,1866,7.824
2212,3162,11.461
3162,2212,11.461
3162,3163,2.485
3163,3162,2.485
3163,2210,10.806
2210,3163,10.806
2210,3154,2.591
3154,2210,2.591
3154,2211,11.284
2211,3154,11.284
2213,4808,55.974
4808,2213,55.974
4808,2115,86.431
2115,4808,86.431
1865,2914,10.553
2914,1865,10.553
2914,5858,8.224
5858,2914,8.224
5858,166,6.702
166,5858,6.702
2216,5928,6.881
5928,2216,6.881
816,936,22.823
936,816,22.823
1973,1972,28.393
1972,1973,28.393
674,7271,22.021
7271,674,22.021
7271,3198,13.366
3198,7271,13.366
3198,680,2.037
680,3198,2.037
59,11594,0.614
11594,59,0.614
11594,8457,2.109
8457,11594,2.109
8457,8460,3.230
8460,8457,3.230
8460,11595,2.323
11595,8460,2.323
11595,751,2.166
751,11595,2.166
67,4796,8.703
4796,67,8.703
4796,3632,7.873
3632,4796,7.873
3632,9917,2.742
9917,3632,2.742
9917,68,7.060
68,9917,7.060
68,9653,9.017
9653,68,9.017
1264,1276,25.730
1276,1264,25.730
4448,10763,2.136
10763,4448,2.136
10763,10764,1.879
10764,10763,1.879
10764,2706,2.403
2706,10764,2.403
2706,8866,7.580
8866,2706,7.580
8866,6481,7.200
6481,8866,7.200
6481,6482,2.836
6482,6481,2.836
6482,8451,7.387
8451,6482,7.387
8451,6483,5.782
6483,8451,5.782
6483,4449,2.440
4449,6483,2.440
1400,7251,21.215
7251,1400,21.215
7251,2994,7.886
2994,7251,7.886
1638,1661,10.924
1661,1638,10.924
1661,9310,2.620
9310,1661,2.620
9310,3206,7.527
3206,9310,7.527
10037,7798,26.767
7798,10037,26.767
7798,7803,19.589
7803,7798,19.589
7803,10734,29.240
10734,7803,29.240
10734,7802,5.230
7802,10734,5.230
7802,1638,55.900
1638,7802,55.900
12877,1636,3.438
1636,12877,3.438
1636,1658,5.706
1658,1636,5.706
1658,3205,4.536
3205,1658,4.536
3205,9311,1.504
9311,3205,1.504
9311,1648,6.887
1648,9311,6.887
33,2662,7.661
2662,33,7.661
2662,2666,2.809
2666,2662,2.809
2666,614,6.297
614,2666,6.297
917,6991,47.065
6991,917,47.065
6991,11520,3.842
11520,6991,3.842
11520,193,18.546
193,11520,18.546
609,4175,6.462
4175,609,6.462
4175,12657,5.586
12657,4175,5.586
12657,617,4.725
617,12657,4.725
617,12653,5.647
12653,617,5.647
1489,2418,12.784
2418,1489,12.784
2418,1676,6.024
1676,2418,6.024
1676,2419,11.859
2419,1676,11.859
2419,2420,10.338
2420,2419,10.338
2420,2229,23.965
2229,2420,23.965
2229,10129,8.135
10129,2229,8.135
10130,10131,11.261
10131,10130,11.261
10197,6935,5.340
6935,10197,5.340
6935,7709,40.124
7709,6935,40.124
7709,6356,27.058
6356,7709,27.058
6356,7,48.502
7,6356,48.502
455,456,52.195
456,455,52.195
456,11271,29.308
11271,456,29.308
11271,11272,18.095
11272,11271,18.095
11272,2078,18.453
2078,11272,18.453
2078,11085,3.304
11085,2078,3.304
11085,11273,2.096
11273,11085,2.096
11273,457,1.404
457,11273,1.404
228,1814,85.945
1814,228,85.945
1814,2520,112.086
2520,1814,112.086
2520,2477,6.357
2477,2520,6.357
2477,2486,7.249
2486,2477,7.249
2486,11425,4.447
11425,2486,4.447
11425,8222,53.668
8222,11425,53.668
8222,792,34.207
792,8222,34.207
792,6860,101.254
6860,792,101.254
6860,4432,6.155
4432,6860,6.155
4432,98,1.267
98,4432,1.267
611,2199,7.176
2199,611,7.176
2199,228,34.528
228,2199,34.528
3699,2238,38.230
2238,3699,38.230
2241,3971,23.355
3971,2241,23.355
3971,2242,16.665
2242,3971,16.665
2240,12977,6.153
12977,2240,6.153
12977,3975,2.248
3975,12977,2.248
8956,11224,8.428
11224,8956,8.428
11224,3459,2.003
3459,11224,2.003
3459,10167,1.549
10167,3459,1.549
10167,2245,7.972
2245,10167,7.972
2245,8954,38.139
8954,2245,38.139
8954,2246,17.347
2246,8954,17.347
2246,2244,63.030
2244,2246,63.030
2248,11706,0.986
11706,2248,0.986
11706,7442,5.426
7442,11706,5.426
7442,10323,4.609
10323,7442,4.609
10323,2249,17.578
2249,10323,17.578
2249,6231,35.013
6231,2249,35.013
6231,5002,23.773
5002,6231,23.773
5002,11700,0.845
11700,5002,0.845
11700,5001,4.239
5001,11700,4.239
2257,7286,8.735
7286,2257,8.735
7286,2253,1.834
2253,7286,1.834
2664,7238,11.019
7238,2664,11.019
7238,2657,10.885
2657,7238,10.885
2657,7240,10.346
7240,2657,10.346
7240,7241,10.519
7241,7240,10.519
7241,7233,13.843
7233,7241,13.843
7233,2691,3.664
2691,7233,3.664
1103,5517,18.381
5517,1103,18.381
5517,8421,1.919
8421,5517,1.919
8421,327,7.379
327,8421,7.379
541,2594,4.943
2594,541,4.943
2594,8349,11.785
8349,2594,11.785
8349,2595,3.157
2595,8349,3.157
2595,1103,12.711
1103,2595,12.711
7372,2268,11.200
2268,7372,11.200
2268,2269,5.385
2269,2268,5.385
2269,7371,11.142
7371,2269,11.142
2274,2275,7.293
2275,2274,7.293
2275,2276,6.550
2276,2275,6.550
2276,2277,7.138
2277,2276,7.138
2277,8181,28.086
8181,2277,28.086
2288,2287,13.055
2287,2288,13.055
11401,11416,9.301
11416,11401,9.301
11416,2291,11.459
2291,11416,11.459
2291,11400,6.127
11400,2291,6.127
11400,11402,2.065
11402,11400,2.065
11402,6395,0.198
6395,11402,0.198
690,957,56.182
957,690,56.182
957,12944,34.599
12944,957,34.599
3306,5837,6.988
5837,3306,6.988
5837,7134,16.637
7134,5837,16.637
7134,7133,17.087
7133,7134,17.087
7133,6487,32.378
6487,7133,32.378
6487,5838,7.313
5838,6487,7.313
5838,3307,10.800
3307,5838,10.800
5233,7045,5.271
7045,5233,5.271
7045,36,7.517
36,7045,7.517
36,2301,8.553
2301,36,8.553
399,4420,4.336
4420,399,4.336
4420,4418,6.339
4418,4420,6.339
4418,4417,24.293
4417,4418,24.293
920,6699,80.475
6699,920,80.475
6699,6698,34.829
6698,6699,34.829
6698,1100,11.830
1100,6698,11.830
164,9900,17.968
9900,164,17.968
2306,9402,11.621
9402,2306,11.621
9402,2308,3.165
2308,9402,3.165
2308,8641,6.704
8641,2308,6.704
8641,2309,4.764
2309,8641,4.764
2309,9403,3.910
9403,2309,3.910
9403,2307,14.232
2307,9403,14.232
1324,193,12.383
193,1324,12.383
1557,6990,6.105
6990,1557,6.105
6990,8539,21.930
8539,6990,21.930
323,6490,9.072
6490,323,9.072
6490,10564,5.012
10564,6490,5.012
10564,2258,57.335
2258,10564,57.335
2258,4138,49.189
4138,2258,49.189
4138,5512,4.929
5512,4138,4.929
5512,324,6.787
324,5512,6.787
324,10244,14.192
10244,324,14.192
10244,10565,9.672
10565,10244,9.672
10565,2260,31.196
2260,10565,31.196
2260,3023,7.857
3023,2260,7.857
3023,3024,35.879
3024,3023,35.879
3024,4141,17.747
4141,3024,17.747
4141,4143,12.969
4143,4141,12.969
4143,10566,7.184
10566,4143,7.184
10566,2264,6.429
2264,10566,6.429
2264,327,5.708
327,2264,5.708
2313,2314,7.564
2314,2313,7.564
2314,2312,37.673
2312,2314,37.673
2312,2311,8.168
2311,2312,8.168
2320,5177,6.237
5177,2320,6.237
2091,2051,43.142
2051,2091,43.142
1280,1281,48.441
1281,1280,48.441
2321,2089,10.907
2089,2321,10.907
2086,2143,3.658
2143,2086,3.658
2143,9779,53.351
9779,2143,53.351
9779,1815,6.877
1815,9779,6.877
2089,2087,24.146
2087,2089,24.146
2087,2085,41.975
2085,2087,41.975
2085,2086,10.317
2086,2085,10.317
2322,8395,8.992
8395,2322,8.992
8395,9292,7.672
9292,8395,7.672
9292,2413,34.224
2413,9292,34.224
2413,6632,6.244
6632,2413,6.244
6632,8550,16.648
8550,6632,16.648
2324,11914,6.812
11914,2324,6.812
11914,8505,11.905
8505,11914,11.905
2327,4885,4.565
4885,2327,4.565
4885,2329,5.527
2329,4885,5.527
2329,2328,2.932
2328,2329,2.932
2328,3864,2.760
3864,2328,2.760
3864,2326,5.304
2326,3864,5.304
2988,2749,18.528
2749,2988,18.528
2749,12467,12.877
12467,2749,12.877
12467,4986,15.456
4986,12467,15.456
4986,6841,9.557
6841,4986,9.557
2855,4877,3.920
4877,2855,3.920
4877,10907,2.877
10907,4877,2.877
10907,10908,3.527
10908,10907,3.527
10908,4874,3.268
4874,10908,3.268
4874,10909,1.895
10909,4874,1.895
10909,4875,2.078
4875,10909,2.078
4875,4876,1.128
4876,4875,1.128
4876,10899,0.958
10899,4876,0.958
10899,9596,1.007
9596,10899,1.007
9596,4878,0.267
4878,9596,0.267
4878,606,0.522
606,4878,0.522
1849,5571,13.234
5571,1849,13.234
5571,6983,43.917
6983,5571,43.917
6983,6984,5.209
6984,6983,5.209
6984,3300,55.902
3300,6984,55.902
3300,8720,15.027
8720,3300,15.027
8720,8724,2.426
8724,8720,2.426
8724,8731,12.843
8731,8724,12.843
8731,872,12.705
872,8731,12.705
872,8719,5.938
8719,872,5.938
8719,8735,2.657
8735,8719,2.657
8735,10289,41.197
10289,8735,41.197
10289,281,5.443
281,10289,5.443
7298,6682,7.199
6682,7298,7.199
6682,1227,21.905
1227,6682,21.905
1227,1120,8.834
1120,1227,8.834
1120,8079,3.788
8079,1120,3.788
8079,8591,135.247
8591,8079,135.247
8591,262,7.849
262,8591,7.849
90,4049,3.505
4049,90,3.505
4049,10391,6.844
10391,4049,6.844
10391,638,13.275
638,10391,13.275
638,11547,1.693
11547,638,1.693
11547,11834,4.026
11834,11547,4.026
11834,639,5.041
639,11834,5.041
639,1488,17.555
1488,639,17.555
2335,2351,7.922
2351,2335,7.922
2351,2336,23.579
2336,2351,23.579
2357,2439,6.517
2439,2357,6.517
2439,2366,9.822
2366,2439,9.822
2366,2358,8.214
2358,2366,8.214
2357,2359,7.772
2359,2357,7.772
2360,745,7.538
745,2360,7.538
745,2437,6.484
2437,745,6.484
8259,738,2.188
738,8259,2.188
738,6183,4.302
6183,738,4.302
6183,6182,9.157
6182,6183,9.157
6182,739,26.737
739,6182,26.737
739,8246,21.791
8246,739,21.791
8246,3584,14.549
3584,8246,14.549
3584,2356,14.645
2356,3584,14.645
2356,740,30.303
740,2356,30.303
1594,6324,33.611
6324,1594,33.611
6324,5669,1.975
5669,6324,1.975
5669,1595,17.407
1595,5669,17.407
2366,8452,8.531
8452,2366,8.531
8452,2367,17.847
2367,8452,17.847
2368,2369,3.889
2369,2368,3.889
2369,2370,3.044
2370,2369,3.044
2370,10508,42.675
10508,2370,42.675
10508,11811,13.799
11811,10508,13.799
11811,11812,2.493
11812,11811,2.493
11812,2371,2.572
2371,11812,2.572
2371,11813,1.855
11813,2371,1.855
11813,11814,1.592
11814,11813,1.592
11814,10506,1.779
10506,11814,1.779
10506,10507,15.645
10507,10506,15.645
1933,2394,3.333
2394,1933,3.333
1932,11810,16.361
11810,1932,16.361
11810,2372,4.772
2372,11810,4.772
2372,2374,17.317
2374,2372,17.317
2374,2375,18.742
2375,2374,18.742
2375,2376,25.167
2376,2375,25.167
2380,3611,39.170
3611,2380,39.170
3611,5411,15.703
5411,3611,15.703
5411,2379,32.787
2379,5411,32.787
2379,737,13.760
737,2379,13.760
474,466,21.112
466,474,21.112
2564,2560,3.526
2560,2564,3.526
2560,2562,3.529
2562,2560,3.529
2562,2024,1.422
2024,2562,1.422
2024,2383,3.517
2383,2024,3.517
2383,11240,2.679
11240,2383,2.679
11240,2382,35.601
2382,11240,35.601
2382,10675,1.930
10675,2382,1.930
10675,10674,2.367
10674,10675,2.367
10674,2023,2.371
2023,10674,2.371
2024,2591,16.170
2591,2024,16.170
2591,7266,80.953
7266,2591,80.953
7266,3582,9.081
3582,7266,9.081
3582,2559,4.009
2559,3582,4.009
2559,4727,9.263
4727,2559,9.263
4727,713,111.826
713,4727,111.826
2023,2385,6.550
2385,2023,6.550
2385,10677,96.901
10677,2385,96.901
10677,2015,21.313
2015,10677,21.313
4940,2386,3.534
2386,4940,3.534
2386,2387,34.834
2387,2386,34.834
2387,2388,35.343
2388,2387,35.343
2388,5041,6.361
5041,2388,6.361
5041,7140,19.136
7140,5041,19.136
446,6558,16.410
6558,446,16.410
6558,6560,13.252
6560,6558,13.252
6560,7788,24.801
7788,6560,24.801
7788,8903,89.322
8903,7788,89.322
8903,6563,87.216
6563,8903,87.216
6563,6564,12.887
6564,6563,12.887
6564,4004,1.983
4004,6564,1.983
4004,7414,3.485
7414,4004,3.485
7414,4842,13.555
4842,7414,13.555
442,6748,19.473
6748,442,19.473
6748,9489,6.528
9489,6748,6.528
9489,189,11.021
189,9489,11.021
270,8819,13.678
8819,270,13.678
8819,5921,8.187
5921,8819,8.187
5921,621,64.402
621,5921,64.402
621,2601,17.983
2601,621,17.983
2601,11275,4.847
11275,2601,4.847
1489,2421,12.611
2421,1489,12.611
2421,2422,18.936
2422,2421,18.936
2422,2420,13.595
2420,2422,13.595
1091,7332,4.372
7332,1091,4.372
7332,7331,13.529
7331,7332,13.529
7331,1912,3.174
1912,7331,3.174
2436,2019,40.527
2019,2436,40.527
11223,3707,2.443
3707,11223,2.443
3707,3115,6.762
3115,3707,6.762
3115,3114,14.836
3114,3115,14.836
3114,2120,8.107
2120,3114,8.107
301,10559,3.569
10559,301,3.569
10559,10560,4.452
10560,10559,4.452
10560,212,8.917
212,10560,8.917
212,3032,3.912
3032,212,3.912
3032,5511,17.571
5511,3032,17.571
5511,323,13.606
323,5511,13.606
642,11047,1.688
11047,642,1.688
11047,11039,0.891
11039,11047,0.891
11039,11041,1.211
11041,11039,1.211
11041,11042,1.247
11042,11041,1.247
11042,2334,1.148
2334,11042,1.148
2334,11043,1.627
11043,2334,1.627
11043,11044,2.084
11044,11043,2.084
11044,637,2.665
637,11044,2.665
2441,4591,3.845
4591,2441,3.845
4591,4592,3.901
4592,4591,3.901
4592,4593,3.843
4593,4592,3.843
4593,4594,4.194
4594,4593,4.194
4594,1941,15.778
1941,4594,15.778
1504,2468,4.916
2468,1504,4.916
2468,2467,5.625
2467,2468,5.625
2467,1505,44.995
1505,2467,44.995
1505,1506,20.116
1506,1505,20.116
891,928,23.807
928,891,23.807
2442,891,61.206
891,2442,61.206
928,11675,12.885
11675,928,12.885
1117,2471,2.184
2471,1117,2.184
2471,1586,9.816
1586,2471,9.816
929,10493,30.539
10493,929,30.539
10493,1117,11.477
1117,10493,11.477
170,5854,53.658
5854,170,53.658
5854,12154,25.022
12154,5854,25.022
170,2429,7.248
2429,170,7.248
11889,7949,26.992
7949,11889,26.992
7949,880,39.251
880,7949,39.251
880,12421,14.469
12421,880,14.469
12421,12424,14.299
12424,12421,14.299
12424,7666,8.181
7666,12424,8.181
7666,7672,16.080
7672,7666,16.080
7672,7667,2.607
7667,7672,2.607
7667,5265,34.091
5265,7667,34.091
5265,5271,21.840
5271,5265,21.840
5271,609,13.510
609,5271,13.510
2449,2446,11.320
2446,2449,11.320
2446,2443,22.832
2443,2446,22.832
2443,2448,16.660
2448,2443,16.660
2448,11607,47.754
11607,2448,47.754
11607,2445,59.512
2445,11607,59.512
2445,2447,17.699
2447,2445,17.699
2447,2444,4.667
2444,2447,4.667
2444,11608,62.778
11608,2444,62.778
11608,2450,51.239
2450,11608,51.239
2450,2443,13.181
2443,2450,13.181
2447,2451,10.770
2451,2447,10.770
2451,3380,13.903
3380,2451,13.903
3380,11609,9.114
11609,3380,9.114
700,1977,9.531
1977,700,9.531
1977,1978,8.224
1978,1977,8.224
1978,2631,12.734
2631,1978,12.734
2631,6828,6.911
6828,2631,6.911
6828,11,10.371
11,6828,10.371
11,6826,34.469
6826,11,34.469
6826,6825,17.528
6825,6826,17.528
6825,6976,5.971
6976,6825,5.971
6976,4559,10.431
4559,6976,10.431
4559,2129,1.453
2129,4559,1.453
351,149,13.854
149,351,13.854
285,9559,5.419
9559,285,5.419
9559,2847,4.275
2847,9559,4.275
2847,2696,6.231
2696,2847,6.231
2696,9394,2.669
9394,2696,2.669
9394,2457,6.625
2457,9394,6.625
2457,283,8.172
283,2457,8.172
2459,4972,7.175
4972,2459,7.175
4972,2460,5.197
2460,4972,5.197
2460,2846,5.287
2846,2460,5.287
2846,2461,5.082
2461,2846,5.082
2461,2458,4.525
2458,2461,4.525
692,11324,32.593
11324,692,32.593
11324,11326,28.010
11326,11324,28.010
11326,11322,42.293
11322,11326,42.293
11322,11323,11.457
11323,11322,11.457
11323,1820,7.535
1820,11323,7.535
695,11311,5.993
11311,695,5.993
11311,1806,5.353
1806,11311,5.353
1806,1116,10.962
1116,1806,10.962
1116,659,4.355
659,1116,4.355
659,2712,4.790
2712,659,4.790
2712,692,70.622
692,2712,70.622
9470,2462,21.238
2462,9470,21.238
2462,2463,7.187
2463,2462,7.187
2463,9469,7.041
9469,2463,7.041
9469,9468,6.701
9468,9469,6.701
9468,9467,8.223
9467,9468,8.223
9467,9466,8.165
9466,9467,8.165
9466,9465,7.898
9465,9466,7.898
9465,9464,8.836
9464,9465,8.836
9464,9463,10.671
9463,9464,10.671
9463,9462,9.010
9462,9463,9.010
9462,9450,6.599
9450,9462,6.599
9450,9461,4.025
9461,9450,4.025
9461,9460,5.157
9460,9461,5.157
9460,9459,3.692
9459,9460,3.692
9459,9458,5.184
9458,9459,5.184
9458,9457,3.408
9457,9458,3.408
9457,9456,3.626
9456,9457,3.626
9456,9455,4.228
9455,9456,4.228
9455,9454,3.681
9454,9455,3.681
9454,9453,10.162
9453,9454,10.162
9453,9452,6.662
9452,9453,6.662
9452,9451,7.864
9451,9452,7.864
9451,9467,8.436
9467,9451,8.436
8198,2465,27.647
2465,8198,27.647
2491,9988,5.100
9988,2491,5.100
9988,7334,5.339
7334,9988,5.339
2493,5180,8.243
5180,2493,8.243
5721,11815,68.233
11815,5721,68.233
11815,5803,12.891
5803,11815,12.891
825,9552,3.838
9552,825,3.838
9552,9551,7.439
9551,9552,7.439
9551,824,20.052
824,9551,20.052
2530,2528,11.449
2528,2530,11.449
2536,10292,6.300
10292,2536,6.300
10292,8701,1.327
8701,10292,1.327
10379,4000,12.592
4000,10379,12.592
4000,3994,10.549
3994,4000,10.549
3994,3993,8.565
3993,3994,8.565
3993,3998,15.000
3998,3993,15.000
3998,3996,38.255
3996,3998,38.255
3996,2538,7.606
2538,3996,7.606
2538,299,15.936
299,2538,15.936
3375,4461,1.495
4461,3375,1.495
4461,5134,5.408
5134,4461,5.408
1738,11015,5.497
11015,1738,5.497
11015,2580,6.854
2580,11015,6.854
2580,11014,9.790
11014,2580,9.790
11014,644,7.766
644,11014,7.766
1739,11835,5.089
11835,1739,5.089
11835,11022,4.769
11022,11835,4.769
11022,1740,5.673
1740,11022,5.673
1740,11023,6.344
11023,1740,6.344
11023,11024,4.833
11024,11023,4.833
11024,11027,2.807
11027,11024,2.807
11027,645,4.784
645,11027,4.784
1739,646,6.716
646,1739,6.716
646,11019,9.411
11019,646,9.411
1738,11016,6.094
11016,1738,6.094
11016,1739,4.135
1739,11016,4.135
464,4097,4.466
4097,464,4.466
590,4010,43.730
4010,590,43.730
873,11219,11.185
11219,873,11.185
11219,631,14.257
631,11219,14.257
631,73,16.129
73,631,16.129
73,2586,34.005
2586,73,34.005
2586,11220,33.877
11220,2586,33.877
11220,74,22.822
74,11220,22.822
2547,2405,11.190
2405,2547,11.190
2405,2902,5.315
2902,2405,5.315
2553,8942,29.044
8942,2553,29.044
8942,8863,5.276
8863,8942,5.276
618,8780,5.624
8780,618,5.624
8780,3195,0.801
3195,8780,0.801
